Codice Univoco Submisura;Regione;stato di avanzamento;Descrizione Regione;missione;Descrizione Submisura;progetto;in gara;aggiudicato;importo;progetto_n;in_gara_n;aggiudicato_n;projects_n;importo_procapite;progetto_procapite;in_gara_procapite;aggiudicato_procapite;popolazione
M5C2I2.03.01;006;progetto;FRIULI-VENEZIA GIULIA;M5;Social housing - Piano innovativo per la qualità abitativa (PinQuA) - Riqualificazione e incremento dell'edilizia sociale ristrutturazione e rigenerazione della società urbana miglioramento dell'accessibilità e sicurezza urbana mitigazione della carenza abitativa e aumento della qualità ambientale utilizzo di modelli e strumenti innovativi per la gestione l'inclusione e il benessere urbano (M5C2I2.03.01);1709388;0;0;1709388;3;0;0;3;1.4338205874729804;1.4338205874729804;0;0;1192191
M5C2I2.03.01;020;progetto;SARDEGNA;M5;Social housing - Piano innovativo per la qualità abitativa (PinQuA) - Riqualificazione e incremento dell'edilizia sociale ristrutturazione e rigenerazione della società urbana miglioramento dell'accessibilità e sicurezza urbana mitigazione della carenza abitativa e aumento della qualità ambientale utilizzo di modelli e strumenti innovativi per la gestione l'inclusione e il benessere urbano (M5C2I2.03.01);5774811;0;0;5774811;11;0;0;11;3.666481484773604;3.666481484773604;0;0;1575028
M5C2I2.03.01;014;in gara;MOLISE;M5;Social housing - Piano innovativo per la qualità abitativa (PinQuA) - Riqualificazione e incremento dell'edilizia sociale ristrutturazione e rigenerazione della società urbana miglioramento dell'accessibilità e sicurezza urbana mitigazione della carenza abitativa e aumento della qualità ambientale utilizzo di modelli e strumenti innovativi per la gestione l'inclusione e il benessere urbano (M5C2I2.03.01);0;6811905;0;6811905;0;5;0;5;23.502294369307204;0;23.502294369307204;0;289840
M5C2I2.03.01;99;in gara;ITALIA;M5;Social housing - Piano innovativo per la qualità abitativa (PinQuA) - Riqualificazione e incremento dell'edilizia sociale ristrutturazione e rigenerazione della società urbana miglioramento dell'accessibilità e sicurezza urbana mitigazione della carenza abitativa e aumento della qualità ambientale utilizzo di modelli e strumenti innovativi per la gestione l'inclusione e il benessere urbano (M5C2I2.03.01);0;7260000;0;7260000;0;1;0;1;0.12336298298625656;0;0.12336298298625656;0;58850717
M5C2I2.03.02;007;aggiudicato;LIGURIA;M5;Social housing - Piano innovativo per la qualità abitativa (PinQuA) - Interventi ad alto impatto strategico sul territorio nazionale (M5C2I2.03.02);0;0;44304169;44304169;0;0;8;8;29.4845343878442;0;0;29.4845343878442;1502624
M5C2I2.03.02;011;progetto;MARCHE;M5;Social housing - Piano innovativo per la qualità abitativa (PinQuA) - Interventi ad alto impatto strategico sul territorio nazionale (M5C2I2.03.02);78838556;0;0;78838556;15;0;0;15;53.23911377266536;53.23911377266536;0;0;1480839
M5C2I2.03.02;007;in gara;LIGURIA;M5;Social housing - Piano innovativo per la qualità abitativa (PinQuA) - Interventi ad alto impatto strategico sul territorio nazionale (M5C2I2.03.02);0;25713257;0;25713257;0;9;0;9;17.11223632791703;0;17.11223632791703;0;1502624
M5C2I2.03.02;018;in gara;CALABRIA;M5;Social housing - Piano innovativo per la qualità abitativa (PinQuA) - Interventi ad alto impatto strategico sul territorio nazionale (M5C2I2.03.02);0;98886999;0;98886999;0;16;0;16;53.70499049584533;0;53.70499049584533;0;1841300
M5C2I2.03.02;003;progetto;LOMBARDIA;M5;Social housing - Piano innovativo per la qualità abitativa (PinQuA) - Interventi ad alto impatto strategico sul territorio nazionale (M5C2I2.03.02);162020701;0;0;162020701;8;0;0;8;16.282273321929157;16.282273321929157;0;0;9950742
M5C2I2.03.02;007;progetto;LIGURIA;M5;Social housing - Piano innovativo per la qualità abitativa (PinQuA) - Interventi ad alto impatto strategico sul territorio nazionale (M5C2I2.03.02);20194014;0;0;20194014;2;0;0;2;13.439166418212407;13.439166418212407;0;0;1502624
M5C2I2.03.02;003;in gara;LOMBARDIA;M5;Social housing - Piano innovativo per la qualità abitativa (PinQuA) - Interventi ad alto impatto strategico sul territorio nazionale (M5C2I2.03.02);0;22800000;0;22800000;0;2;0;2;2.2912864186409414;0;2.2912864186409414;0;9950742
M5C2I2.03.02;016;progetto;PUGLIA;M5;Social housing - Piano innovativo per la qualità abitativa (PinQuA) - Interventi ad alto impatto strategico sul territorio nazionale (M5C2I2.03.02);100000000;0;0;100000000;2;0;0;2;25.635425286578418;25.635425286578418;0;0;3900852
M5C2I2.03.02;003;aggiudicato;LOMBARDIA;M5;Social housing - Piano innovativo per la qualità abitativa (PinQuA) - Interventi ad alto impatto strategico sul territorio nazionale (M5C2I2.03.02);0;0;63340401;63340401;0;0;2;2;6.365394761516277;0;0;6.365394761516277;9950742
M5C2I2.03.02;019;in gara;SICILIA;M5;Social housing - Piano innovativo per la qualità abitativa (PinQuA) - Interventi ad alto impatto strategico sul territorio nazionale (M5C2I2.03.02);0;99750000;0;99750000;0;1;0;1;20.772525539273506;0;20.772525539273506;0;4802016
M5C2I3.01.00;013;progetto;ABRUZZO;M5;Progetto Sport e inclusione sociale (M5C2I3.01.00);7359500;0;0;7359500;203;0;0;203;5.795520766068701;5.795520766068701;0;0;1269860
M5C2I3.01.00;014;progetto;MOLISE;M5;Progetto Sport e inclusione sociale (M5C2I3.01.00);3620000;0;0;3620000;96;0;0;96;12.489649461772013;12.489649461772013;0;0;289840
M5C2I3.01.00;016;aggiudicato;PUGLIA;M5;Progetto Sport e inclusione sociale (M5C2I3.01.00);0;0;26350000;26350000;0;0;8;8;6.754934563013413;0;0;6.754934563013413;3900852
M5C2I3.01.00;015;progetto;CAMPANIA;M5;Progetto Sport e inclusione sociale (M5C2I3.01.00);12127830;0;0;12127830;317;0;0;317;2.168714319562603;2.168714319562603;0;0;5592175
M5C2I3.01.00;020;progetto;SARDEGNA;M5;Progetto Sport e inclusione sociale (M5C2I3.01.00);17637000;0;0;17637000;154;0;0;154;11.197896164385648;11.197896164385648;0;0;1575028
M5C2I3.01.00;003;in gara;LOMBARDIA;M5;Progetto Sport e inclusione sociale (M5C2I3.01.00);0;32419016;0;32419016;0;10;0;10;3.257949608179973;0;3.257949608179973;0;9950742
M5C2I3.01.00;018;progetto;CALABRIA;M5;Progetto Sport e inclusione sociale (M5C2I3.01.00);10350000;0;0;10350000;285;0;0;285;5.621028621082931;5.621028621082931;0;0;1841300
M5C2I3.01.00;019;progetto;SICILIA;M5;Progetto Sport e inclusione sociale (M5C2I3.01.00);18232500;0;0;18232500;209;0;0;209;3.7968428260130747;3.7968428260130747;0;0;4802016
M5C2I3.01.00;016;progetto;PUGLIA;M5;Progetto Sport e inclusione sociale (M5C2I3.01.00);26965500;0;0;26965500;100;0;0;100;6.912720605652304;6.912720605652304;0;0;3900852
M5C2I3.01.00;017;progetto;BASILICATA;M5;Progetto Sport e inclusione sociale (M5C2I3.01.00);2398500;0;0;2398500;87;0;0;87;4.469318505792319;4.469318505792319;0;0;536659
M5C2I3.01.00;015;aggiudicato;CAMPANIA;M5;Progetto Sport e inclusione sociale (M5C2I3.01.00);0;0;10394962;10394962;0;0;11;11;1.8588406121053078;0;0;1.8588406121053078;5592175
M5C2I3.01.00;001;aggiudicato;PIEMONTE;M5;Progetto Sport e inclusione sociale (M5C2I3.01.00);0;0;31295141;31295141;0;0;10;10;7.379648485545905;0;0;7.379648485545905;4240736
M5C2I3.01.00;018;in gara;CALABRIA;M5;Progetto Sport e inclusione sociale (M5C2I3.01.00);0;23267437;0;23267437;0;28;0;28;12.636418291424537;0;12.636418291424537;0;1841300
M5C2I3.01.00;005;progetto;VENETO;M5;Progetto Sport e inclusione sociale (M5C2I3.01.00);13400000;0;0;13400000;2;0;0;2;2.769594727683732;2.769594727683732;0;0;4838253
M5C2I3.01.00;005;in gara;VENETO;M5;Progetto Sport e inclusione sociale (M5C2I3.01.00);0;12950000;0;12950000;0;5;0;5;2.6765859495152484;0;2.6765859495152484;0;4838253
M5C2I3.01.00;012;in gara;LAZIO;M5;Progetto Sport e inclusione sociale (M5C2I3.01.00);0;14290851;0;14290851;0;9;0;9;2.504042499954443;0;2.504042499954443;0;5707112
M5C2I3.01.00;006;in gara;FRIULI-VENEZIA GIULIA;M5;Progetto Sport e inclusione sociale (M5C2I3.01.00);0;15132200;0;15132200;0;4;0;4;12.692764833822768;0;12.692764833822768;0;1192191
M5C2I3.01.00;003;aggiudicato;LOMBARDIA;M5;Progetto Sport e inclusione sociale (M5C2I3.01.00);0;0;47041415;47041415;0;0;13;13;4.727427864173345;0;0;4.727427864173345;9950742
M5C2I3.01.00;018;aggiudicato;CALABRIA;M5;Progetto Sport e inclusione sociale (M5C2I3.01.00);0;0;149500;149500;0;0;5;5;0.08119263563786455;0;0;0.08119263563786455;1841300
M5C2I3.01.00;008;in gara;EMILIA-ROMAGNA;M5;Progetto Sport e inclusione sociale (M5C2I3.01.00);0;52547500;0;52547500;0;13;0;13;11.86996674218177;0;11.86996674218177;0;4426929
M5C2I3.01.00;003;progetto;LOMBARDIA;M5;Progetto Sport e inclusione sociale (M5C2I3.01.00);51500000;0;0;51500000;3;0;0;3;5.175493445614407;5.175493445614407;0;0;9950742
M5C2I3.01.00;009;aggiudicato;TOSCANA;M5;Progetto Sport e inclusione sociale (M5C2I3.01.00);0;0;36749866;36749866;0;0;9;9;10.06527967063546;0;0;10.06527967063546;3651152
M5C2I3.01.00;004;aggiudicato;TRENTINO ALTO ADIGE / SÜDTIROL;M5;Progetto Sport e inclusione sociale (M5C2I3.01.00);0;0;6780000;6780000;0;0;2;2;6.305117467686273;0;0;6.305117467686273;1075317
M5C2I3.01.00;005;aggiudicato;VENETO;M5;Progetto Sport e inclusione sociale (M5C2I3.01.00);0;0;19500000;19500000;0;0;7;7;4.030380387300953;0;0;4.030380387300953;4838253
M5C2I3.01.00;008;aggiudicato;EMILIA-ROMAGNA;M5;Progetto Sport e inclusione sociale (M5C2I3.01.00);0;0;44905474;44905474;0;0;12;12;10.143707748644715;0;0;10.143707748644715;4426929
M5C2I3.01.00;009;in gara;TOSCANA;M5;Progetto Sport e inclusione sociale (M5C2I3.01.00);0;28907000;0;28907000;0;6;0;6;7.91722722034032;0;7.91722722034032;0;3651152
M5C2I3.01.00;019;in gara;SICILIA;M5;Progetto Sport e inclusione sociale (M5C2I3.01.00);0;39424964;0;39424964;0;23;0;23;8.210085930575826;0;8.210085930575826;0;4802016
M5C2I3.01.00;017;aggiudicato;BASILICATA;M5;Progetto Sport e inclusione sociale (M5C2I3.01.00);0;0;28500;28500;0;0;1;1;0.05310634872423643;0;0;0.05310634872423643;536659
M5C2I3.01.00;016;in gara;PUGLIA;M5;Progetto Sport e inclusione sociale (M5C2I3.01.00);0;17120000;0;17120000;0;11;0;11;4.3887848090622255;0;4.3887848090622255;0;3900852
M5C2I3.01.00;001;in gara;PIEMONTE;M5;Progetto Sport e inclusione sociale (M5C2I3.01.00);0;11900000;0;11900000;0;8;0;8;2.8061166740867622;0;2.8061166740867622;0;4240736
M5C2I3.01.00;015;in gara;CAMPANIA;M5;Progetto Sport e inclusione sociale (M5C2I3.01.00);0;41719877;0;41719877;0;30;0;30;7.46040261615561;0;7.46040261615561;0;5592175
M5C2I3.01.00;011;aggiudicato;MARCHE;M5;Progetto Sport e inclusione sociale (M5C2I3.01.00);0;0;15137740;15137740;0;0;7;7;10.222407702660451;0;0;10.222407702660451;1480839
M5C2I3.01.00;013;aggiudicato;ABRUZZO;M5;Progetto Sport e inclusione sociale (M5C2I3.01.00);0;0;9165000;9165000;0;0;9;9;7.2173310443670955;0;0;7.2173310443670955;1269860
M5C2I3.01.00;019;aggiudicato;SICILIA;M5;Progetto Sport e inclusione sociale (M5C2I3.01.00);0;0;10164460;10164460;0;0;13;13;2.116706816470416;0;0;2.116706816470416;4802016
M5C2I3.01.00;007;in gara;LIGURIA;M5;Progetto Sport e inclusione sociale (M5C2I3.01.00);0;15274383;0;15274383;0;3;0;3;10.165139782141107;0;10.165139782141107;0;1502624
M5C2I3.01.00;013;in gara;ABRUZZO;M5;Progetto Sport e inclusione sociale (M5C2I3.01.00);0;2636500;0;2636500;0;6;0;6;2.076213125856394;0;2.076213125856394;0;1269860
M5C2I3.01.00;020;in gara;SARDEGNA;M5;Progetto Sport e inclusione sociale (M5C2I3.01.00);0;9534000;0;9534000;0;8;0;8;6.053225720431636;0;6.053225720431636;0;1575028
M5C2I3.01.00;009;progetto;TOSCANA;M5;Progetto Sport e inclusione sociale (M5C2I3.01.00);15025500;0;0;15025500;4;0;0;4;4.115276493556006;4.115276493556006;0;0;3651152
M5C2I3.01.00;014;in gara;MOLISE;M5;Progetto Sport e inclusione sociale (M5C2I3.01.00);0;1229000;0;1229000;0;7;0;7;4.240270494065691;0;4.240270494065691;0;289840
M5C2I3.01.00;007;aggiudicato;LIGURIA;M5;Progetto Sport e inclusione sociale (M5C2I3.01.00);0;0;7540800;7540800;0;0;4;4;5.018421108673893;0;0;5.018421108673893;1502624
M5C2I3.01.00;011;in gara;MARCHE;M5;Progetto Sport e inclusione sociale (M5C2I3.01.00);0;8150000;0;8150000;0;5;0;5;5.503636789684767;0;5.503636789684767;0;1480839
M5C2I3.01.00;010;aggiudicato;UMBRIA;M5;Progetto Sport e inclusione sociale (M5C2I3.01.00);0;0;14424750;14424750;0;0;4;4;16.888098747624795;0;0;16.888098747624795;854137
M5C2I3.01.00;008;progetto;EMILIA-ROMAGNA;M5;Progetto Sport e inclusione sociale (M5C2I3.01.00);10495000;0;0;10495000;4;0;0;4;2.37071794013412;2.37071794013412;0;0;4426929
M5C2I3.01.00;014;aggiudicato;MOLISE;M5;Progetto Sport e inclusione sociale (M5C2I3.01.00);0;0;828500;828500;0;0;2;2;2.8584736406293128;0;0;2.8584736406293128;289840
M5C2I3.01.00;020;aggiudicato;SARDEGNA;M5;Progetto Sport e inclusione sociale (M5C2I3.01.00);0;0;13125563;13125563;0;0;9;9;8.333542641781607;0;0;8.333542641781607;1575028
M5C2I3.01.00;012;aggiudicato;LAZIO;M5;Progetto Sport e inclusione sociale (M5C2I3.01.00);0;0;34400000;34400000;0;0;7;7;6.027567007621368;0;0;6.027567007621368;5707112
M5C2I3.01.00;007;progetto;LIGURIA;M5;Progetto Sport e inclusione sociale (M5C2I3.01.00);7000000;0;0;7000000;1;0;0;1;4.658517366952744;4.658517366952744;0;0;1502624
M5C2I3.01.00;002;progetto;VALLE D'AOSTA / VALLÉE D'AOSTE;M5;Progetto Sport e inclusione sociale (M5C2I3.01.00);11000000;0;0;11000000;1;0;0;1;89.46362490341996;89.46362490341996;0;0;122955
M5C2I3.01.00;017;in gara;BASILICATA;M5;Progetto Sport e inclusione sociale (M5C2I3.01.00);0;5491110;0;5491110;0;7;0;7;10.232028159408488;0;10.232028159408488;0;536659
M5C2I3.01.00;99;progetto;ITALIA;M5;Progetto Sport e inclusione sociale (M5C2I3.01.00);30000;0;0;30000;1;0;0;1;0.0005097643925051924;0.0005097643925051924;0;0;58850717
M5C2I3.01.00;012;progetto;LAZIO;M5;Progetto Sport e inclusione sociale (M5C2I3.01.00);17536327;0;0;17536327;5;0;0;5;3.07271471104825;3.07271471104825;0;0;5707112
M5C2I3.01.00;001;progetto;PIEMONTE;M5;Progetto Sport e inclusione sociale (M5C2I3.01.00);1500000;0;0;1500000;1;0;0;1;0.35371218580925573;0.35371218580925573;0;0;4240736
M5C2I3.01.00;006;aggiudicato;FRIULI-VENEZIA GIULIA;M5;Progetto Sport e inclusione sociale (M5C2I3.01.00);0;0;2500000;2500000;0;0;2;2;2.096979426954238;0;0;2.096979426954238;1192191
M5C2I3.01.00;010;in gara;UMBRIA;M5;Progetto Sport e inclusione sociale (M5C2I3.01.00);0;4300000;0;4300000;0;3;0;3;5.034321192033596;0;5.034321192033596;0;854137
M5C2I3.01.00;004;in gara;TRENTINO ALTO ADIGE / SÜDTIROL;M5;Progetto Sport e inclusione sociale (M5C2I3.01.00);0;2350949;0;2350949;0;2;0;2;2.1862846025869582;0;2.1862846025869582;0;1075317
M5C2I3.01.00;004;progetto;TRENTINO ALTO ADIGE / SÜDTIROL;M5;Progetto Sport e inclusione sociale (M5C2I3.01.00);4800000;0;0;4800000;1;0;0;1;4.463799977123025;4.463799977123025;0;0;1075317
M5C3I1.01.01;014;progetto;MOLISE;M5;Aree interne - Potenziamento servizi e infrastrutture sociali di comunità (M5C3I1.01.01);22148689;0;0;22148689;40;0;0;40;76.41695073143804;76.41695073143804;0;0;289840
M5C3I1.01.01;009;progetto;TOSCANA;M5;Aree interne - Potenziamento servizi e infrastrutture sociali di comunità (M5C3I1.01.01);19248866;0;0;19248866;42;0;0;42;5.2719979885800425;5.2719979885800425;0;0;3651152
M5C3I1.01.01;019;progetto;SICILIA;M5;Aree interne - Potenziamento servizi e infrastrutture sociali di comunità (M5C3I1.01.01);100916356.00000007;0;0;100916356.00000007;166;0;0;166;21.01541435930244;21.01541435930244;0;0;4802016
M5C3I1.01.01;005;progetto;VENETO;M5;Aree interne - Potenziamento servizi e infrastrutture sociali di comunità (M5C3I1.01.01);5513658.285714286;0;0;5513658.285714286;27;0;0;27;1.1395969342062695;1.1395969342062695;0;0;4838253
M5C3I1.01.01;018;progetto;CALABRIA;M5;Aree interne - Potenziamento servizi e infrastrutture sociali di comunità (M5C3I1.01.01);36623346.99999999;0;0;36623346.99999999;96;0;0;96;19.889940259599193;19.889940259599193;0;0;1841300
M5C3I1.01.01;008;progetto;EMILIA-ROMAGNA;M5;Aree interne - Potenziamento servizi e infrastrutture sociali di comunità (M5C3I1.01.01);20416218.999999996;0;0;20416218.999999996;69;0;0;69;4.6118243595052;4.6118243595052;0;0;4426929
M5C3I1.01.01;020;progetto;SARDEGNA;M5;Aree interne - Potenziamento servizi e infrastrutture sociali di comunità (M5C3I1.01.01);13233501.000000002;0;0;13233501.000000002;54;0;0;54;8.402073486947534;8.402073486947534;0;0;1575028
M5C3I1.01.01;003;progetto;LOMBARDIA;M5;Aree interne - Potenziamento servizi e infrastrutture sociali di comunità (M5C3I1.01.01);12594207.99999999;0;0;12594207.99999999;114;0;0;114;1.2656551642078542;1.2656551642078542;0;0;9950742
M5C3I1.01.01;015;progetto;CAMPANIA;M5;Aree interne - Potenziamento servizi e infrastrutture sociali di comunità (M5C3I1.01.01);74319224.99999996;0;0;74319224.99999996;180;0;0;180;13.289860385270481;13.289860385270481;0;0;5592175
M5C3I1.01.01;013;progetto;ABRUZZO;M5;Aree interne - Potenziamento servizi e infrastrutture sociali di comunità (M5C3I1.01.01);34516935;0;0;34516935;80;0;0;80;27.181685382640605;27.181685382640605;0;0;1269860
M5C3I1.01.01;009;in gara;TOSCANA;M5;Aree interne - Potenziamento servizi e infrastrutture sociali di comunità (M5C3I1.01.01);0;1305000;0;1305000;0;2;0;2;0.3574214384939329;0;0.3574214384939329;0;3651152
M5C3I1.01.01;001;progetto;PIEMONTE;M5;Aree interne - Potenziamento servizi e infrastrutture sociali di comunità (M5C3I1.01.01);16933068;0;0;16933068;95;0;0;95;3.992954996491175;3.992954996491175;0;0;4240736
M5C3I1.01.01;007;progetto;LIGURIA;M5;Aree interne - Potenziamento servizi e infrastrutture sociali di comunità (M5C3I1.01.01);6374116.999999999;0;0;6374116.999999999;32;0;0;32;4.241990677641246;4.241990677641246;0;0;1502624
M5C3I1.01.01;011;progetto;MARCHE;M5;Aree interne - Potenziamento servizi e infrastrutture sociali di comunità (M5C3I1.01.01);20121595.99999999;0;0;20121595.99999999;100;0;0;100;13.587970062917028;13.587970062917028;0;0;1480839
M5C3I1.01.01;016;progetto;PUGLIA;M5;Aree interne - Potenziamento servizi e infrastrutture sociali di comunità (M5C3I1.01.01);49701894.000000015;0;0;49701894.000000015;75;0;0;75;12.741291902384406;12.741291902384406;0;0;3900852
M5C3I1.01.01;004;progetto;TRENTINO ALTO ADIGE / SÜDTIROL;M5;Aree interne - Potenziamento servizi e infrastrutture sociali di comunità (M5C3I1.01.01);1711504;0;0;1711504;6;0;0;6;1.5916273991762429;1.5916273991762429;0;0;1075317
M5C3I1.01.01;017;progetto;BASILICATA;M5;Aree interne - Potenziamento servizi e infrastrutture sociali di comunità (M5C3I1.01.01);16267859;0;0;16267859;36;0;0;36;30.31321379125292;30.31321379125292;0;0;536659
M5C3I1.01.01;010;progetto;UMBRIA;M5;Aree interne - Potenziamento servizi e infrastrutture sociali di comunità (M5C3I1.01.01);6999567.000000004;0;0;6999567.000000004;52;0;0;52;8.19489964724629;8.19489964724629;0;0;854137
M5C3I1.01.01;012;in gara;LAZIO;M5;Aree interne - Potenziamento servizi e infrastrutture sociali di comunità (M5C3I1.01.01);0;300000;0;300000;0;1;0;1;0.05256599134553518;0;0.05256599134553518;0;5707112
M5C3I1.01.01;006;progetto;FRIULI-VENEZIA GIULIA;M5;Aree interne - Potenziamento servizi e infrastrutture sociali di comunità (M5C3I1.01.01);6122141.714285715;0;0;6122141.714285715;7;0;0;7;5.135202089502197;5.135202089502197;0;0;1192191
M5C3I1.01.01;015;in gara;CAMPANIA;M5;Aree interne - Potenziamento servizi e infrastrutture sociali di comunità (M5C3I1.01.01);0;1299695;0;1299695;0;2;0;2;0.23241314873014524;0;0.23241314873014524;0;5592175
M5C3I1.01.01;012;progetto;LAZIO;M5;Aree interne - Potenziamento servizi e infrastrutture sociali di comunità (M5C3I1.01.01);25114127;0;0;25114127;35;0;0;35;4.400496608442238;4.400496608442238;0;0;5707112
M5C3I1.01.01;002;progetto;VALLE D'AOSTA / VALLÉE D'AOSTE;M5;Aree interne - Potenziamento servizi e infrastrutture sociali di comunità (M5C3I1.01.01);105000;0;0;105000;1;0;0;1;0.8539709649871904;0.8539709649871904;0;0;122955
M5C3I1.01.01;004;in gara;TRENTINO ALTO ADIGE / SÜDTIROL;M5;Aree interne - Potenziamento servizi e infrastrutture sociali di comunità (M5C3I1.01.01);0;43083931;0;43083931;0;2;0;2;40.06626046086875;0;40.06626046086875;0;1075317
M5C3I1.01.01;016;in gara;PUGLIA;M5;Aree interne - Potenziamento servizi e infrastrutture sociali di comunità (M5C3I1.01.01);0;2247581;0;2247581;0;2;0;2;0.5761769480103321;0;0.5761769480103321;0;3900852
M5C3I1.01.01;008;in gara;EMILIA-ROMAGNA;M5;Aree interne - Potenziamento servizi e infrastrutture sociali di comunità (M5C3I1.01.01);0;1310000;0;1310000;0;2;0;2;0.295916198339752;0;0.295916198339752;0;4426929
M5C3I1.01.01;003;in gara;LOMBARDIA;M5;Aree interne - Potenziamento servizi e infrastrutture sociali di comunità (M5C3I1.01.01);0;850000;0;850000;0;1;0;1;0.08542076560722808;0;0.08542076560722808;0;9950742
M5C3I1.01.01;017;aggiudicato;BASILICATA;M5;Aree interne - Potenziamento servizi e infrastrutture sociali di comunità (M5C3I1.01.01);0;0;1300000;1300000;0;0;2;2;2.422394854087978;0;0;2.422394854087978;536659
M5C3I1.01.01;013;in gara;ABRUZZO;M5;Aree interne - Potenziamento servizi e infrastrutture sociali di comunità (M5C3I1.01.01);0;4050000;0;4050000;0;3;0;3;3.1893279574126283;0;3.1893279574126283;0;1269860
M5C3I1.01.01;99;progetto;ITALIA;M5;Aree interne - Potenziamento servizi e infrastrutture sociali di comunità (M5C3I1.01.01);3960000;0;0;3960000;1;0;0;1;0.06728889981068539;0.06728889981068539;0;0;58850717
M5C3I1.01.01;003;aggiudicato;LOMBARDIA;M5;Aree interne - Potenziamento servizi e infrastrutture sociali di comunità (M5C3I1.01.01);0;0;262000;262000;0;0;1;1;0.02632969481069854;0;0;0.02632969481069854;9950742
M5C3I1.01.01;019;in gara;SICILIA;M5;Aree interne - Potenziamento servizi e infrastrutture sociali di comunità (M5C3I1.01.01);0;3990036;0;3990036;0;2;0;2;0.8309085184222627;0;0.8309085184222627;0;4802016
M5C3I1.01.01;008;aggiudicato;EMILIA-ROMAGNA;M5;Aree interne - Potenziamento servizi e infrastrutture sociali di comunità (M5C3I1.01.01);0;0;1060032;1060032;0;0;3;3;0.2394508698919725;0;0;0.2394508698919725;4426929
M5C3I1.01.01;014;in gara;MOLISE;M5;Aree interne - Potenziamento servizi e infrastrutture sociali di comunità (M5C3I1.01.01);0;300000;0;300000;0;1;0;1;1.0350538227987855;0;1.0350538227987855;0;289840
M5C3I1.01.01;018;aggiudicato;CALABRIA;M5;Aree interne - Potenziamento servizi e infrastrutture sociali di comunità (M5C3I1.01.01);0;0;250000;250000;0;0;1;1;0.13577363819040894;0;0;0.13577363819040894;1841300
M5C3I1.01.01;001;in gara;PIEMONTE;M5;Aree interne - Potenziamento servizi e infrastrutture sociali di comunità (M5C3I1.01.01);0;300000;0;300000;0;1;0;1;0.07074243716185115;0;0.07074243716185115;0;4240736
M5C3I1.01.02;99;progetto;ITALIA;M5;Aree interne - Strutture sanitarie di prossimità territoriale (M5C3I1.01.02);13158982.083333336;0;0;13158982.083333336;534;0;0;534;0.22359935025657096;0.22359935025657096;0;0;58850717
M5C3I1.01.02;018;progetto;CALABRIA;M5;Aree interne - Strutture sanitarie di prossimità territoriale (M5C3I1.01.02);301111.3333333333;0;0;301111.3333333333;14;0;0;14;0.16353192490812649;0.16353192490812649;0;0;1841300
M5C3I1.01.02;015;progetto;CAMPANIA;M5;Aree interne - Strutture sanitarie di prossimità territoriale (M5C3I1.01.02);216271.3333333333;0;0;216271.3333333333;9;0;0;9;0.03867392085071252;0.03867392085071252;0;0;5592175
M5C3I1.01.02;009;progetto;TOSCANA;M5;Aree interne - Strutture sanitarie di prossimità territoriale (M5C3I1.01.02);94436.83333333333;0;0;94436.83333333333;5;0;0;5;0.025864941622078;0.025864941622078;0;0;3651152
M5C3I1.01.02;008;progetto;EMILIA-ROMAGNA;M5;Aree interne - Strutture sanitarie di prossimità territoriale (M5C3I1.01.02);109372;0;0;109372;5;0;0;5;0.02470606598840867;0.02470606598840867;0;0;4426929
M5C3I1.01.02;012;progetto;LAZIO;M5;Aree interne - Strutture sanitarie di prossimità territoriale (M5C3I1.01.02);55601.5;0;0;55601.5;3;0;0;3;0.009742493225995916;0.009742493225995916;0;0;5707112
M5C3I1.01.02;019;progetto;SICILIA;M5;Aree interne - Strutture sanitarie di prossimità territoriale (M5C3I1.01.02);49952;0;0;49952;4;0;0;4;0.010402297701631981;0.010402297701631981;0;0;4802016
M5C3I1.01.02;006;progetto;FRIULI-VENEZIA GIULIA;M5;Aree interne - Strutture sanitarie di prossimità territoriale (M5C3I1.01.02);13358.333333333334;0;0;13358.333333333334;1;0;0;1;0.011204860071358812;0.011204860071358812;0;0;1192191
M5C3I1.01.02;017;progetto;BASILICATA;M5;Aree interne - Strutture sanitarie di prossimità territoriale (M5C3I1.01.02);33326;0;0;33326;2;0;0;2;0.0620990237748738;0.0620990237748738;0;0;536659
M5C3I1.01.02;014;progetto;MOLISE;M5;Aree interne - Strutture sanitarie di prossimità territoriale (M5C3I1.01.02);46053.5;0;0;46053.5;2;0;0;2;0.15889283742754623;0.15889283742754623;0;0;289840
M5C3I1.01.02;013;progetto;ABRUZZO;M5;Aree interne - Strutture sanitarie di prossimità territoriale (M5C3I1.01.02);38562.5;0;0;38562.5;2;0;0;2;0.03036752082906777;0.03036752082906777;0;0;1269860
M5C3I1.01.02;007;progetto;LIGURIA;M5;Aree interne - Strutture sanitarie di prossimità territoriale (M5C3I1.01.02);10950.5;0;0;10950.5;1;0;0;1;0.007287584918116575;0.007287584918116575;0;0;1502624
M5C3I1.01.02;003;progetto;LOMBARDIA;M5;Aree interne - Strutture sanitarie di prossimità territoriale (M5C3I1.01.02);42745.333333333336;0;0;42745.333333333336;3;0;0;3;0.004295693058199412;0.004295693058199412;0;0;9950742
M5C3I1.01.02;005;progetto;VENETO;M5;Aree interne - Strutture sanitarie di prossimità territoriale (M5C3I1.01.02);9152;0;0;9152;1;0;0;1;0.0018915918617732476;0.0018915918617732476;0;0;4838253
